1497/05/03	明応06年04月01日	2157	丁巳	癸酉	小	13 乙酉 小満	28 庚子 芒種
1497/06/01	明応06年05月01日	2157	丁巳	壬寅	小	14 乙卯 夏至	29 庚午 小暑
1497/06/30	明応06年06月01日	2157	丁巳	辛未	大	15 乙酉 大暑	
1497/07/30	明応06年07月01日	2157	丁巳	辛丑	小	16 丙辰 処暑	01 辛丑 立秋
1497/08/28	明応06年08月01日	2157	丁巳	庚午	小	17 丙戌 秋分	02 辛未 白露
1497/09/26	明応06年09月01日	2157	丁巳	己亥	大	19 丁巳 霜降	04 壬寅 寒露
1497/10/26	明応06年10月01日	2157	丁巳	己巳	小	19 丁亥 小雪	04 壬申 立冬
1497/11/24	明応06年11月01日	2157	丁巳	戊戌	大	21 戊午 冬至	05 壬寅 大雪
1497/12/24	明応06年12月01日	2157	丁巳	戊辰	大	21 戊子 大寒	06 癸酉 小寒
1498/01/23	明応07年01月01日	2158	戊午	戊戌	小	22 己未 雨水	06 癸卯 立春
1498/02/21	明応07年02月01日	2158	戊午	丁卯	大	23 己丑 春分	08 甲戌 啓蟄
1498/03/23	明応07年03月01日	2158	戊午	丁酉	大	23 己未 穀雨	08 甲辰 清明
1498/04/22	明応07年04月01日	2158	戊午	丁卯	小	24 庚寅 小満	09 乙亥 立夏
1498/05/21	明応07年05月01日	2158	戊午	丙申	大	25 庚申 夏至	10 乙巳 芒種
1498/06/20	明応07年06月01日	2158	戊午	丙寅	小	26 辛卯 大暑	10 乙亥 小暑
1498/07/19	明応07年07月01日	2158	戊午	乙未	大	27 辛酉 処暑	12 丙午 立秋
1498/08/18	明応07年08月01日	2158	戊午	乙丑	小	28 壬辰 秋分	12 丙子 白露
1498/09/16	明応07年09月01日	2158	戊午	甲午	小	29 壬戌 霜降	14 丁未 寒露
1498/10/15	明応07年10月01日	2158	戊午	癸亥	大	30 壬辰 小雪	15 丁丑 立冬
1498/11/14	明応07年閏10月01日	2158	戊午	癸巳	小		16 戊申 大雪
1498/12/13	明応07年11月01日	2158	戊午	壬戌	大	02 癸亥 冬至	17 戊寅 小寒
1499/01/12	明応07年12月01日	2158	戊午	壬辰	小	02 癸巳 大寒	18 己酉 立春
1499/02/10	明応08年01月01日	2159	己未	辛酉	大	04 甲子 雨水	19 己卯 啓蟄
1499/03/12	明応08年02月01日	2159	己未	辛卯	大	04 甲午 春分	19 己酉 清明
1499/04/11	明応08年03月01日	2159	己未	辛酉	小	05 乙丑 穀雨	20 庚辰 立夏
1499/05/10	明応08年04月01日	2159	己未	庚寅	大	06 乙未 小満	21 庚戌 芒種
1499/06/09	明応08年05月01日	2159	己未	庚申	大	07 丙寅 夏至	22 辛巳 小暑
1499/07/09	明応08年06月01日	2159	己未	庚寅	小	07 丙申 大暑	22 辛亥 立秋
1499/08/07	明応08年07月01日	2159	己未	己未	大	08 丙寅 処暑	24 壬午 白露
1499/09/06	明応08年08月01日	2159	己未	己丑	小	09 丁酉 秋分	24 壬子 寒露
1499/10/05	明応08年09月01日	2159	己未	戊午	小	10 丁卯 霜降	25 壬午 立冬
1499/11/03	明応08年10月01日	2159	己未	丁亥	大	12 戊戌 小雪	27 癸丑 大雪
1499/12/03	明応08年11月01日	2159	己未	丁巳	小	12 戊辰 冬至	27 癸未 小寒
1500/01/01	明応08年12月01日	2159	己未	丙戌	大	14 己亥 大寒	29 甲寅 立春
1500/01/31	明応09年01月01日	2160	庚申	丙辰	小	14 己巳 雨水	29 甲申 啓蟄
1500/02/29	明応09年02月01日	2160	庚申	乙酉	大	15 己亥 春分	
1500/03/30	明応09年03月01日	2160	庚申	乙卯	大	16 庚午 穀雨	01 乙卯 清明
1500/04/29	明応09年04月01日	2160	庚申	乙酉	小	16 庚子 小満	01 乙酉 立夏
1500/05/28	明応09年05月01日	2160	庚申	甲寅	大	18 辛未 夏至	03 丙辰 芒種
1500/06/27	明応09年06月01日	2160	庚申	甲申	小	18 辛丑 大暑	03 丙戌 小暑
1500/07/26	明応09年07月01日	2160	庚申	癸丑	大	20 壬申 処暑	04 丙辰 立秋
1500/08/25	明応09年08月01日	2160	庚申	癸未	大	20 壬寅 秋分	05 丁亥 白露
1500/09/24	明応09年09月01日	2160	庚申	癸丑	小	20 壬申 霜降	05 丁巳 寒露
1500/10/23	明応09年10月01日	2160	庚申	壬午	大	22 癸卯 小雪	07 戊子 立冬
1500/11/22	明応09年11月01日	2160	庚申	壬子	小	22 癸酉 冬至	07 戊午 大雪
1500/12/21	明応09年12月01日	2160	庚申	辛巳	小	24 甲辰 大寒	09 己丑 小寒
1501/01/19	明応10年01月01日	2161	辛酉	庚戌	大	25 甲戌 雨水	10 己未 立春
1501/02/18	明応10年02月01日	2161	辛酉	庚辰	小	26 乙巳 春分	10 己丑 啓蟄
1501/03/19	文亀元年03月01日	2161	辛酉	己酉	大	27 乙亥 穀雨	12 庚申 清明
1501/04/18	文亀元年04月01日	2161	辛酉	己卯	小	28 丙午 小満	12 庚寅 立夏
1501/05/17	文亀元年05月01日	2161	辛酉	戊申	大	29 丙子 夏至	14 辛酉 芒種
1501/06/16	文亀元年06月01日	2161	辛酉	戊寅	小	29 丙午 大暑	14 辛卯 小暑
1501/07/15	文亀元年閏06月01日	2161	辛酉	丁未	大		16 壬戌 立秋
1501/08/14	文亀元年07月01日	2161	辛酉	丁丑	大	01 丁丑 処暑	16 壬辰 白露
1501/09/13	文亀元年08月01日	2161	辛酉	丁未	小	01 丁未 秋分	17 癸亥 寒露
1501/10/12	文亀元年09月01日	2161	辛酉	丙子	大	03 戊寅 霜降	18 癸巳 立冬
1501/11/11	文亀元年10月01日	2161	辛酉	丙午	大	03 戊申 小雪	18 癸亥 大雪
1501/12/11	文亀元年11月01日	2161	辛酉	丙子	小	04 己卯 冬至	19 甲午 小寒
1502/01/09	文亀元年12月01日	2161	辛酉	乙巳	大	05 己酉 大寒	20 甲子 立春
1502/02/08	文亀02年01月01日	2162	壬戌	乙亥	小	05 己卯 雨水	21 乙未 啓蟄
1502/03/09	文亀02年02月01日	2162	壬戌	甲辰	小	07 庚戌 春分	22 乙丑 清明
1502/04/07	文亀02年03月01日	2162	壬戌	癸酉	大	08 庚辰 穀雨	24 丙申 立夏
1502/05/07	文亀02年04月01日	2162	壬戌	癸卯	小	09 辛亥 小満	24 丙寅 芒種
1502/06/05	文亀02年05月01日	2162	壬戌	壬申	大	10 辛巳 夏至	25 丙申 小暑
1502/07/05	文亀02年06月01日	2162	壬戌	壬寅	小	11 壬子 大暑	26 丁卯 立秋
1502/08/03	文亀02年07月01日	2162	壬戌	辛未	大	12 壬午 処暑	27 丁酉 白露
1502/09/02	文亀02年08月01日	2162	壬戌	辛丑	小	13 癸丑 秋分	28 戊辰 寒露
1502/10/01	文亀02年09月01日	2162	壬戌	庚午	大	14 癸未 霜降	29 戊戌 立冬
1502/10/31	文亀02年10月01日	2162	壬戌	庚子	大	14 癸丑 小雪	30 己巳 大雪
1502/11/30	文亀02年11月01日	2162	壬戌	庚午	大	15 甲申 冬至	30 己亥 小寒
1502/12/30	文亀02年12月01日	2162	壬戌	庚子	小	15 甲寅 大寒	
1503/01/28	文亀03年01月01日	2163	癸亥	己巳	大	17 乙酉 雨水	02 庚午 立春
1503/02/27	文亀03年02月01日	2163	癸亥	己亥	小	17 乙卯 春分	02 庚子 啓蟄
1503/03/28	文亀03年03月01日	2163	癸亥	戊辰	小	19 丙戌 穀雨	03 庚午 清明
1503/04/26	文亀03年04月01日	2163	癸亥	丁酉	大	20 丙辰 小満	05 辛丑 立夏
1503/05/26	文亀03年05月01日	2163	癸亥	丁卯	小	20 丙戌 夏至	05 辛未 芒種
1503/06/24	文亀03年06月01日	2163	癸亥	丙申	小	22 丁巳 大暑	07 壬寅 小暑
1503/07/23	文亀03年07月01日	2163	癸亥	乙丑	大	23 丁亥 処暑	08 壬申 立秋
1503/08/22	文亀03年08月01日	2163	癸亥	乙未	大	24 戊午 秋分	09 癸卯 白露
1503/09/21	文亀03年09月01日	2163	癸亥	乙丑	小	24 戊子 霜降	09 癸酉 寒露
1503/10/20	文亀03年10月01日	2163	癸亥	甲午	大	26 己未 小雪	10 癸卯 立冬
1503/11/19	文亀03年11月01日	2163	癸亥	甲子	大	26 己丑 冬至	11 甲戌 大雪
1503/12/19	文亀03年12月01日	2163	癸亥	甲午	大	27 庚申 大寒	11 甲辰 小寒
1504/01/18	文亀04年01月01日	2164	甲子	甲子	小	27 庚寅 雨水	12 乙亥 立春
1504/02/16	文亀04年02月01日	2164	甲子	癸巳	大	28 庚申 春分	13 乙巳 啓蟄
1504/03/17	永正元年03月01日	2164	甲子	癸亥	小	29 辛卯 穀雨	14 丙子 清明
1504/04/15	永正元年閏03月01日	2164	甲子	壬辰	小		15 丙午 立夏
1504/05/14	永正元年04月01日	2164	甲子	辛酉	大	01 辛酉 小満	17 丁丑 芒種
1504/06/13	永正元年05月01日	2164	甲子	辛卯	小	02 壬辰 夏至	17 丁未 小暑
1504/07/12	永正元年06月01日	2164	甲子	庚申	小	03 壬戌 大暑	18 丁丑 立秋
1504/08/10	永正元年07月01日	2164	甲子	己丑	大	05 癸巳 処暑	20 戊申 白露
1504/09/09	永正元年08月01日	2164	甲子	己未	小	05 癸亥 秋分	20 戊寅 寒露
1504/10/08	永正元年09月01日	2164	甲子	戊子	大	06 癸巳 霜降	22 己酉 立冬
1504/11/07	永正元年10月01日	2164	甲子	戊午	大	07 甲子 小雪	22 己卯 大雪
1504/12/07	永正元年11月01日	2164	甲子	戊子	大	07 甲午 冬至	23 庚戌 小寒
1505/01/06	永正元年12月01日	2164	甲子	戊午	小	08 乙丑 大寒	23 庚辰 立春
1505/02/04	永正02年01月01日	2165	乙丑	丁亥	大	09 乙未 雨水	24 庚戌 啓蟄
1505/03/06	永正02年02月01日	2165	乙丑	丁巳	大	10 丙寅 春分	25 辛巳 清明
1505/04/05	永正02年03月01日	2165	乙丑	丁亥	小	10 丙申 穀雨	25 辛亥 立夏
1505/05/04	永正02年04月01日	2165	乙丑	丙辰	小	12 丁卯 小満	27 壬午 芒種
1505/06/02	永正02年05月01日	2165	乙丑	乙酉	大	13 丁酉 夏至	28 壬子 小暑
1505/07/02	永正02年06月01日	2165	乙丑	乙卯	小	13 丁卯 大暑	29 癸未 立秋
1505/07/31	永正02年07月01日	2165	乙丑	甲申	小	15 戊戌 処暑	
1505/08/29	永正02年08月01日	2165	乙丑	癸丑	大	16 戊辰 秋分	01 癸丑 白露
1505/09/28	永正02年09月01日	2165	乙丑	癸未	小	17 己亥 霜降	02 甲申 寒露
1505/10/27	永正02年10月01日	2165	乙丑	壬子	大	18 己巳 小雪	03 甲寅 立冬
1505/11/26	永正02年11月01日	2165	乙丑	壬午	大	19 庚子 冬至	03 甲申 大雪
1505/12/26	永正02年12月01日	2165	乙丑	壬子	小	19 庚午 大寒	04 乙卯 小寒
1506/01/24	永正03年01月01日	2166	丙寅	辛巳	大	20 庚子 雨水	05 乙酉 立春
1506/02/23	永正03年02月01日	2166	丙寅	辛亥	大	21 辛未 春分	06 丙辰 啓蟄
1506/03/25	永正03年03月01日	2166	丙寅	辛巳	小	21 辛丑 穀雨	06 丙戌 清明
1506/04/23	永正03年04月01日	2166	丙寅	庚戌	大	23 壬申 小満	08 丁巳 立夏
1506/05/23	永正03年05月01日	2166	丙寅	庚辰	小	23 壬寅 夏至	08 丁亥 芒種
1506/06/21	永正03年06月01日	2166	丙寅	己酉	大	25 癸酉 大暑	09 丁巳 小暑
1506/07/21	永正03年07月01日	2166	丙寅	己卯	小	25 癸卯 処暑	10 戊子 立秋
1506/08/19	永正03年08月01日	2166	丙寅	戊申	小	27 甲戌 秋分	11 戊午 白露
1506/09/17	永正03年09月01日	2166	丙寅	丁丑	大	28 甲辰 霜降	13 己丑 寒露
1506/10/17	永正03年10月01日	2166	丙寅	丁未	小	28 甲戌 小雪	13 己未 立冬
1506/11/15	永正03年11月01日	2166	丙寅	丙子	大	30 乙巳 冬至	15 庚寅 大雪
1506/12/15	永正03年閏11月01日	2166	丙寅	丙午	小		15 庚申 小寒
1507/01/13	永正03年12月01日	2166	丙寅	乙亥	大	01 乙亥 大寒	16 庚寅 立春
1507/02/12	永正04年01月01日	2167	丁卯	乙巳	大	02 丙午 雨水	17 辛酉 啓蟄
1507/03/14	永正04年02月01日	2167	丁卯	乙亥	大	02 丙子 春分	17 辛卯 清明
1507/04/13	永正04年03月01日	2167	丁卯	乙巳	小	03 丁未 穀雨	18 壬戌 立夏
1507/05/12	永正04年04月01日	2167	丁卯	甲戌	大	04 丁丑 小満	19 壬辰 芒種
1507/06/11	永正04年05月01日	2167	丁卯	甲辰	小	04 丁未 夏至	20 癸亥 小暑
1507/07/10	永正04年06月01日	2167	丁卯	癸酉	大	06 戊寅 大暑	21 癸巳 立秋
1507/08/09	永正04年07月01日	2167	丁卯	癸卯	小	06 戊申 処暑	22 甲子 白露
1507/09/07	永正04年08月01日	2167	丁卯	壬申	小	08 己卯 秋分	23 甲午 寒露
1507/10/06	永正04年09月01日	2167	丁卯	辛丑	大	09 己酉 霜降	24 甲子 立冬
1507/11/05	永正04年10月01日	2167	丁卯	辛未	小	10 庚辰 小雪	25 乙未 大雪
1507/12/04	永正04年11月01日	2167	丁卯	庚子	大	11 庚戌 冬至	26 乙丑 小寒
1508/01/03	永正04年12月01日	2167	丁卯	庚午	小	12 辛巳 大寒	27 丙申 立春
1508/02/01	永正05年01月01日	2168	戊辰	己亥	大	13 辛亥 雨水	28 丙寅 啓蟄
1508/03/02	永正05年02月01日	2168	戊辰	己巳	大	13 辛巳 春分	29 丁酉 清明
1508/04/01	永正05年03月01日	2168	戊辰	己亥	小	14 壬子 穀雨	29 丁卯 立夏
1508/04/30	永正05年04月01日	2168	戊辰	戊辰	大	15 壬午 小満	30 丁酉 芒種
1508/05/30	永正05年05月01日	2168	戊辰	戊戌	小	16 癸丑 夏至	
1508/06/28	永正05年06月01日	2168	戊辰	丁卯	大	17 癸未 大暑	02 戊辰 小暑
1508/07/28	永正05年07月01日	2168	戊辰	丁酉	大	18 甲寅 処暑	02 戊戌 立秋
1508/08/27	永正05年08月01日	2168	戊辰	丁卯	小	18 甲申 秋分	03 己巳 白露
1508/09/25	永正05年09月01日	2168	戊辰	丙申	小	19 甲寅 霜降	04 己亥 寒露
1508/10/24	永正05年10月01日	2168	戊辰	乙丑	大	21 乙酉 小雪	06 庚午 立冬
1508/11/23	永正05年11月01日	2168	戊辰	乙未	小	21 乙卯 冬至	06 庚子 大雪
1508/12/22	永正05年12月01日	2168	戊辰	甲子	大	23 丙戌 大寒	08 辛未 小寒
1509/01/21	永正06年01月01日	2169	己巳	甲午	小	23 丙辰 雨水	08 辛丑 立春
1509/02/19	永正06年02月01日	2169	己巳	癸亥	大	25 丁亥 春分	09 辛未 啓蟄
1509/03/21	永正06年03月01日	2169	己巳	癸巳	小	25 丁巳 穀雨	10 壬寅 清明
1509/04/19	永正06年04月01日	2169	己巳	壬戌	大	27 戊子 小満	11 壬申 立夏
1509/05/19	永正06年05月01日	2169	己巳	壬辰	大	27 戊午 夏至	12 癸卯 芒種
1509/06/18	永正06年06月01日	2169	己巳	壬戌	小	27 戊子 大暑	12 癸酉 小暑
1509/07/17	永正06年07月01日	2169	己巳	辛卯	大	29 己未 処暑	14 甲辰 立秋
1509/08/16	永正06年08月01日	2169	己巳	辛酉	小	29 己丑 秋分	14 甲戌 白露
1509/09/14	永正06年閏08月01日	2169	己巳	庚寅	大		15 甲辰 寒露
1509/10/14	永正06年09月01日	2169	己巳	庚申	小	01 庚申 霜降	16 乙亥 立冬
1509/11/12	永正06年10月01日	2169	己巳	己丑	大	02 庚寅 小雪	17 乙巳 大雪
1509/12/12	永正06年11月01日	2169	己巳	己未	小	03 辛酉 冬至	18 丙子 小寒
1510/01/10	永正06年12月01日	2169	己巳	戊子	大	04 辛卯 大寒	19 丙午 立春
1510/02/09	永正07年01月01日	2170	庚午	戊午	小	04 辛酉 雨水	20 丁丑 啓蟄
1510/03/10	永正07年02月01日	2170	庚午	丁亥	大	06 壬辰 春分	21 丁未 清明
1510/04/09	永正07年03月01日	2170	庚午	丁巳	小	06 壬戌 穀雨	22 戊寅 立夏
1510/05/08	永正07年04月01日	2170	庚午	丙戌	大	08 癸巳 小満	23 戊申 芒種
1510/06/07	永正07年05月01日	2170	庚午	丙辰	小	08 癸亥 夏至	23 戊寅 小暑
1510/07/06	永正07年06月01日	2170	庚午	乙酉	大	10 甲午 大暑	25 己酉 立秋
1510/08/05	永正07年07月01日	2170	庚午	乙卯	大	10 甲子 処暑	25 己卯 白露
1510/09/04	永正07年08月01日	2170	庚午	乙酉	小	11 乙未 秋分	26 庚戌 寒露
1510/10/03	永正07年09月01日	2170	庚午	甲寅	大	12 乙丑 霜降	27 庚辰 立冬
1510/11/02	永正07年10月01日	2170	庚午	甲申	小	12 乙未 小雪	28 辛亥 大雪
1510/12/01	永正07年11月01日	2170	庚午	癸丑	大	14 丙寅 冬至	29 辛巳 小寒
1510/12/31	永正07年12月01日	2170	庚午	癸未	大	14 丙申 大寒	29 辛亥 立春
1511/01/30	永正08年01月01日	2171	辛未	癸丑	小	15 丁卯 雨水	
1511/02/28	永正08年02月01日	2171	辛未	壬午	小	16 丁酉 春分	01 壬午 啓蟄
1511/03/29	永正08年03月01日	2171	辛未	辛亥	大	18 戊辰 穀雨	02 壬子 清明
1511/04/28	永正08年04月01日	2171	辛未	辛巳	小	18 戊戌 小満	03 癸未 立夏
1511/05/27	永正08年05月01日	2171	辛未	庚戌	小	19 戊辰 夏至	04 癸丑 芒種
1511/06/25	永正08年06月01日	2171	辛未	己卯	大	21 己亥 大暑	06 甲申 小暑
1511/07/25	永正08年07月01日	2171	辛未	己酉	大	21 己巳 処暑	06 甲寅 立秋
1511/08/24	永正08年08月01日	2171	辛未	己卯	小	22 庚子 秋分	07 乙酉 白露
1511/09/22	永正08年09月01日	2171	辛未	戊申	大	23 庚午 霜降	08 乙卯 寒露
1511/10/22	永正08年10月01日	2171	辛未	戊寅	大	24 辛丑 小雪	08 乙酉 立冬
1511/11/21	永正08年11月01日	2171	辛未	戊申	小	24 辛未 冬至	09 丙辰 大雪
1511/12/20	永正08年12月01日	2171	辛未	丁丑	大	26 壬寅 大寒	10 丙戌 小寒
1512/01/19	永正09年01月01日	2172	壬申	丁未	大	26 壬申 雨水	11 丁巳 立春
1512/02/18	永正09年02月01日	2172	壬申	丁丑	小	26 壬寅 春分	11 丁亥 啓蟄
1512/03/18	永正09年03月01日	2172	壬申	丙午	小	28 癸酉 穀雨	13 戊午 清明
1512/04/16	永正09年04月01日	2172	壬申	乙亥	大	29 癸卯 小満	14 戊子 立夏
1512/05/16	永正09年閏04月01日	2172	壬申	乙巳	小		14 戊午 芒種
1512/06/14	永正09年05月01日	2172	壬申	甲戌	小	01 甲戌 夏至	16 己丑 小暑
1512/07/13	永正09年06月01日	2172	壬申	癸卯	大	02 甲辰 大暑	17 己未 立秋
1512/08/12	永正09年07月01日	2172	壬申	癸酉	小	03 乙亥 処暑	18 庚寅 白露
1512/09/10	永正09年08月01日	2172	壬申	壬寅	大	04 乙巳 秋分	19 庚申 寒露
1512/10/10	永正09年09月01日	2172	壬申	壬申	大	04 乙亥 霜降	20 辛卯 立冬
1512/11/09	永正09年10月01日	2172	壬申	壬寅	大	05 丙午 小雪	20 辛酉 大雪
1512/12/09	永正09年11月01日	2172	壬申	壬申	小	05 丙子 冬至	21 壬辰 小寒
1513/01/07	永正09年12月01日	2172	壬申	辛丑	大	07 丁未 大寒	22 壬戌 立春
1513/02/06	永正10年01月01日	2173	癸酉	辛未	大	07 丁丑 雨水	22 壬辰 啓蟄
1513/03/08	永正10年02月01日	2173	癸酉	辛丑	小	08 戊申 春分	23 癸亥 清明
1513/04/06	永正10年03月01日	2173	癸酉	庚午	小	09 戊寅 穀雨	24 癸巳 立夏
1513/05/05	永正10年04月01日	2173	癸酉	己亥	大	10 戊申 小満	26 甲子 芒種
1513/06/04	永正10年05月01日	2173	癸酉	己巳	小	11 己卯 夏至	26 甲午 小暑
1513/07/03	永正10年06月01日	2173	癸酉	戊戌	小	12 己酉 大暑	28 乙丑 立秋
1513/08/01	永正10年07月01日	2173	癸酉	丁卯	大	14 庚辰 処暑	29 乙未 白露
1513/08/31	永正10年08月01日	2173	癸酉	丁酉	小	14 庚戌 秋分	29 乙丑 寒露
1513/09/29	永正10年09月01日	2173	癸酉	丙寅	大	16 辛巳 霜降	
1513/10/29	永正10年10月01日	2173	癸酉	丙申	大	16 辛亥 小雪	01 丙申 立冬
1513/11/28	永正10年11月01日	2173	癸酉	丙寅	小	17 壬午 冬至	01 丙寅 大雪
1513/12/27	永正10年12月01日	2173	癸酉	乙未	大	18 壬子 大寒	03 丁酉 小寒
1514/01/26	永正11年01月01日	2174	甲戌	乙丑	大	18 壬午 雨水	03 丁卯 立春
1514/02/25	永正11年02月01日	2174	甲戌	乙未	小	19 癸丑 春分	04 戊戌 啓蟄
1514/03/26	永正11年03月01日	2174	甲戌	甲子	大	20 癸未 穀雨	05 戊辰 清明
1514/04/25	永正11年04月01日	2174	甲戌	甲午	小	21 甲寅 小満	06 己亥 立夏
1514/05/24	永正11年05月01日	2174	甲戌	癸亥	大	22 甲申 夏至	07 己巳 芒種
1514/06/23	永正11年06月01日	2174	甲戌	癸巳	小	23 乙卯 大暑	07 己亥 小暑
1514/07/22	永正11年07月01日	2174	甲戌	壬戌	小	24 乙酉 処暑	09 庚午 立秋
1514/08/20	永正11年08月01日	2174	甲戌	辛卯	大	25 乙卯 秋分	10 庚子 白露
1514/09/19	永正11年09月01日	2174	甲戌	辛酉	小	26 丙戌 霜降	11 辛未 寒露
1514/10/18	永正11年10月01日	2174	甲戌	庚寅	大	27 丙辰 小雪	12 辛丑 立冬
1514/11/17	永正11年11月01日	2174	甲戌	庚申	小	28 丁亥 冬至	13 壬申 大雪
1514/12/16	永正11年12月01日	2174	甲戌	己丑	大	29 丁巳 大寒	14 壬寅 小寒
1515/01/15	永正12年01月01日	2175	乙亥	己未	大	30 戊子 雨水	14 壬申 立春
1515/02/14	永正12年02月01日	2175	乙亥	己丑	大	30 戊午 春分	15 癸卯 啓蟄
1515/03/16	永正12年閏02月01日	2175	乙亥	己未	小		15 癸酉 清明
1515/04/14	永正12年03月01日	2175	乙亥	戊子	大	02 己丑 穀雨	17 甲辰 立夏
1515/05/14	永正12年04月01日	2175	乙亥	戊午	小	02 己未 小満	17 甲戌 芒種
1515/06/12	永正12年05月01日	2175	乙亥	丁亥	大	03 己丑 夏至	19 乙巳 小暑
1515/07/12	永正12年06月01日	2175	乙亥	丁巳	小	04 庚申 大暑	19 乙亥 立秋
1515/08/10	永正12年07月01日	2175	乙亥	丙戌	小	05 庚寅 処暑	21 丙午 白露
1515/09/08	永正12年08月01日	2175	乙亥	乙卯	大	07 辛酉 秋分	22 丙子 寒露
1515/10/08	永正12年09月01日	2175	乙亥	乙酉	小	07 辛卯 霜降	22 丙午 立冬
1515/11/06	永正12年10月01日	2175	乙亥	甲寅	大	09 壬戌 小雪	24 丁丑 大雪
1515/12/06	永正12年11月01日	2175	乙亥	甲申	小	09 壬辰 冬至	24 丁未 小寒
1516/01/04	永正12年12月01日	2175	乙亥	癸丑	大	10 壬戌 大寒	26 戊寅 立春
1516/02/03	永正13年01月01日	2176	丙子	癸未	大	11 癸巳 雨水	26 戊申 啓蟄
1516/03/04	永正13年02月01日	2176	丙子	癸丑	小	11 癸亥 春分	27 己卯 清明
1516/04/02	永正13年03月01日	2176	丙子	壬午	大	13 甲午 穀雨	28 己酉 立夏
1516/05/02	永正13年04月01日	2176	丙子	壬子	大	13 甲子 小満	28 己卯 芒種
1516/06/01	永正13年05月01日	2176	丙子	壬午	小	14 乙未 夏至	29 庚戌 小暑
1516/06/30	永正13年06月01日	2176	丙子	辛亥	大	15 乙丑 大暑	30 庚辰 立秋
1516/07/30	永正13年07月01日	2176	丙子	辛巳	小	16 丙申 処暑	
1516/08/28	永正13年08月01日	2176	丙子	庚戌	小	17 丙寅 秋分	02 辛亥 白露
1516/09/26	永正13年09月01日	2176	丙子	己卯	大	18 丙申 霜降	03 辛巳 寒露
1516/10/26	永正13年10月01日	2176	丙子	己酉	小	19 丁卯 小雪	04 壬子 立冬
1516/11/24	永正13年11月01日	2176	丙子	戊寅	大	20 丁酉 冬至	05 壬午 大雪
1516/12/24	永正13年12月01日	2176	丙子	戊申	小	21 戊辰 大寒	06 癸丑 小寒
1517/01/22	永正14年01月01日	2177	丁丑	丁丑	大	22 戊戌 雨水	07 癸未 立春
1517/02/21	永正14年02月01日	2177	丁丑	丁未	小	23 己巳 春分	07 癸丑 啓蟄
1517/03/22	永正14年03月01日	2177	丁丑	丙子	大	24 己亥 穀雨	09 甲申 清明
1517/04/21	永正14年04月01日	2177	丁丑	丙午	大	24 己巳 小満	09 甲寅 立夏
1517/05/21	永正14年05月01日	2177	丁丑	丙子	小	25 庚子 夏至	10 乙酉 芒種
1517/06/19	永正14年06月01日	2177	丁丑	乙巳	大	26 庚午 大暑	11 乙卯 小暑
1517/07/19	永正14年07月01日	2177	丁丑	乙亥	小	27 辛丑 処暑	12 丙戌 立秋
1517/08/17	永正14年08月01日	2177	丁丑	甲辰	大	28 辛未 秋分	13 丙辰 白露
1517/09/16	永正14年09月01日	2177	丁丑	甲戌	小	29 壬寅 霜降	13 丙戌 寒露
1517/10/15	永正14年10月01日	2177	丁丑	癸卯	大	30 壬申 小雪	15 丁巳 立冬
1517/11/14	永正14年閏10月01日	2177	丁丑	癸酉	小		15 丁亥 大雪
1517/12/13	永正14年11月01日	2177	丁丑	壬寅	大	02 癸卯 冬至	17 戊午 小寒
1518/01/12	永正14年12月01日	2177	丁丑	壬申	小	02 癸酉 大寒	17 戊子 立春
1518/02/10	永正15年01月01日	2178	戊寅	辛丑	大	03 癸卯 雨水	19 己未 啓蟄
1518/03/12	永正15年02月01日	2178	戊寅	辛未	小	04 甲戌 春分	19 己丑 清明
1518/04/10	永正15年03月01日	2178	戊寅	庚子	大	05 甲辰 穀雨	20 己未 立夏
1518/05/10	永正15年04月01日	2178	戊寅	庚午	小	06 乙亥 小満	21 庚寅 芒種
1518/06/08	永正15年05月01日	2178	戊寅	己亥	大	07 乙巳 夏至	22 庚申 小暑
1518/07/08	永正15年06月01日	2178	戊寅	己巳	大	08 丙子 大暑	23 辛卯 立秋
1518/08/07	永正15年07月01日	2178	戊寅	己亥	小	08 丙午 処暑	23 辛酉 白露
1518/09/05	永正15年08月01日	2178	戊寅	戊辰	大	09 丙子 秋分	25 壬辰 寒露
1518/10/05	永正15年09月01日	2178	戊寅	戊戌	小	10 丁未 霜降	25 壬戌 立冬
1518/11/03	永正15年10月01日	2178	戊寅	丁卯	大	11 丁丑 小雪	27 癸巳 大雪
1518/12/03	永正15年11月01日	2178	戊寅	丁酉	小	12 戊申 冬至	27 癸亥 小寒
1519/01/01	永正15年12月01日	2178	戊寅	丙寅	大	13 戊寅 大寒	28 癸巳 立春
1519/01/31	永正16年01月01日	2179	己卯	丙申	小	14 己酉 雨水	29 甲子 啓蟄
1519/03/01	永正16年02月01日	2179	己卯	乙丑	大	15 己卯 春分	30 甲午 清明
1519/03/31	永正16年03月01日	2179	己卯	乙未	小	16 庚戌 穀雨	
1519/04/29	永正16年04月01日	2179	己卯	甲子	大	17 庚辰 小満	02 乙丑 立夏
1519/05/29	永正16年05月01日	2179	己卯	甲午	小	17 庚戌 夏至	02 乙未 芒種
1519/06/27	永正16年06月01日	2179	己卯	癸亥	大	19 辛巳 大暑	04 丙寅 小暑
1519/07/27	永正16年07月01日	2179	己卯	癸巳	小	19 辛亥 処暑	04 丙申 立秋
